u,v,key,osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed,access,tunnel,bridge,width
730918425,732207873,0,"[890563929, 59075795]",,,residential,False,False,37.187,"LINESTRING (139.7006939 35.6494098, 139.7007173 35.6494294, 139.7009805 35.6496498)",,,,,,
730918427,625528373,0,777917115,4,旧山手通り,primary,False,False,85.361,"LINESTRING (139.6997026 35.6485957, 139.6999477 35.6485146, 139.7000773 35.64847, 139.7001989 35.648421, 139.7003049 35.6483706, 139.7004189 35.6483114, 139.7005366 35.6482419)",317,50,,,,
730918427,3809337823,0,777917115,4,旧山手通り,primary,False,True,55.036,"LINESTRING (139.6997026 35.6485957, 139.6995622 35.6486485, 139.6994298 35.6487079, 139.699302 35.6487735, 139.6991768 35.6488435)",317,50,,,,
730918431,730918410,0,58982801,,,residential,False,False,69.875,"LINESTRING (139.6968774 35.6554842, 139.6961416 35.6552907)",,,,,,
730918431,598965310,0,58982801,,,residential,False,True,14.468,"LINESTRING (139.6968774 35.6554842, 139.6970304 35.6555226)",,,,,,
730918431,3174589505,0,"[1071659172, 58982804]",,,residential,False,False,47.349000000000004,"LINESTRING (139.6968774 35.6554842, 139.6967441 35.6558472, 139.6967278 35.6558923)",,,,,,
730918432,730918425,0,56251674,2,,tertiary,False,True,67.177,"LINESTRING (139.7012357 35.6489961, 139.7006939 35.6494098)",,30,,,,
730918432,1550080821,0,56251674,2,,tertiary,False,False,37.506,"LINESTRING (139.7012357 35.6489961, 139.7015312 35.6488177, 139.7015708 35.6487972)",,30,,,,
730918436,381044679,0,32621918,,,tertiary,False,False,58.034,"LINESTRING (139.6965539 35.6570943, 139.6969684 35.6566956)",,,,,,
730918436,356644261,0,32621918,,,tertiary,False,True,57.512,"LINESTRING (139.6965539 35.6570943, 139.696284 35.6573539, 139.6961629 35.6575015)",,,,,,
730918436,730918438,0,58982800,2,ウェーヴ通り,unclassified,True,False,76.03,"LINESTRING (139.6965539 35.6570943, 139.6965024 35.6570582, 139.6960264 35.6565628)",,,,,,
730918438,381044679,0,31856015,2,,unclassified,False,True,89.99000000000001,"LINESTRING (139.6960264 35.6565628, 139.6961439 35.6565043, 139.6968437 35.6566555, 139.6969015 35.6566741, 139.6969684 35.6566956)",,,,,,
730918438,356644262,0,968189472,2,,unclassified,False,False,39.834,"LINESTRING (139.6960264 35.6565628, 139.69572 35.6566958, 139.6956399 35.656735)",,,,,,
730918438,730918423,0,968189473,2,ウェーヴ通り,unclassified,False,False,76.717,"LINESTRING (139.6960264 35.6565628, 139.6956086 35.6559924, 139.6956172 35.6559672)",,,,,,
731459475,731459478,0,59013343,,,unclassified,False,True,116.147,"LINESTRING (139.7034317 35.6468075, 139.7036461 35.6478374)",,,,,,
731459477,730918417,0,49255208,,,residential,True,False,16.825,"LINESTRING (139.7032411 35.6478015, 139.7031429 35.6477928, 139.7030556 35.6477891)",,,,,,
731459477,742560951,0,59013340,,,residential,False,False,63.278,"LINESTRING (139.7032411 35.6478015, 139.7032425 35.6478253, 139.7032546 35.6480055, 139.7032732 35.6480457, 139.7034188 35.6481157, 139.7034666 35.6481655, 139.7034979 35.6481806, 139.7035274 35.6481915, 139.7036005 35.6482186)",,,,,,
731459478,731459477,0,49255208,,,residential,True,False,36.812,"LINESTRING (139.7036461 35.6478374, 139.7032411 35.6478015)",,,,,,
731459478,731459475,0,59013343,,,unclassified,False,False,116.147,"LINESTRING (139.7036461 35.6478374, 139.7034317 35.6468075)",,,,,,
731459480,705927396,0,56250253,,,residential,False,True,37.705,"LINESTRING (139.7057936 35.6471945, 139.705672 35.6472352, 139.7056353 35.6472472, 139.7055089 35.6472497, 139.7055029 35.6473469)",,,,,,
731459481,662240210,0,51894813,,,unclassified,False,True,13.176,"LINESTRING (139.7049171 35.6474414, 139.7049668 35.64733)",,,,,,
731459481,662240211,0,51894813,,,unclassified,False,False,68.91399999999999,"LINESTRING (139.7049171 35.6474414, 139.704847 35.6475824, 139.7047729 35.6477177, 139.7045904 35.6480008)",,,,,,
731459481,705927987,0,56250260,,,residential,False,False,68.969,"LINESTRING (139.7049171 35.6474414, 139.7053185 35.6477359, 139.7054804 35.6478599)",,,,,,
732207700,241895769,0,22566958,,,unclassified,True,False,55.45100000000001,"LINESTRING (139.6983632 35.6545034, 139.6983185 35.6545794, 139.6982728 35.6547018, 139.698228 35.6548466, 139.6981879 35.6549285, 139.6981655 35.6549741)",,30,,,,
732207700,732207757,0,59075787,,,residential,False,False,51.561,"LINESTRING (139.6983632 35.6545034, 139.6988163 35.6546392, 139.6988986 35.6546639)",,,,,,
732207706,1550080821,0,56251674,2,,tertiary,False,True,5.186,"LINESTRING (139.7016203 35.6487736, 139.7015708 35.6487972)",,30,,,,
732207706,732207942,0,56251674,2,,tertiary,False,False,35.882000000000005,"LINESTRING (139.7016203 35.6487736, 139.7016593 35.6487614, 139.7017014 35.6487539, 139.7017433 35.6487529, 139.7017853 35.6487548, 139.7019204 35.6487684, 139.7020118 35.6487776)",,30,,,,
732207706,767264916,0,"[61479481, 61479475]",,,residential,False,"[False, True]",66.654,"LINESTRING (139.7016203 35.6487736, 139.7016076 35.6487537, 139.701532 35.6486354, 139.7014415 35.6486591, 139.7012753 35.648694, 139.7010088 35.6487619)",,,,,,
732207709,1058557073,0,59075772,,,residential,False,False,49.698,"LINESTRING (139.6953793 35.6460537, 139.6949398 35.6463224)",,,,,,
732207709,1555345730,0,32622274,,小川坂,unclassified,True,False,22.494999999999997,"LINESTRING (139.6953793 35.6460537, 139.6954935 35.6460338, 139.6955831 35.6460095, 139.6956189 35.6459999)",,,,,,
732207710,625515810,0,59075771,,,residential,False,True,22.176,"LINESTRING (139.7013065 35.6483482, 139.70123 35.6481587)",,,,,,
732207723,732207745,0,59075783,,,residential,False,False,14.062,"LINESTRING (139.6986677 35.6521415, 139.6985345 35.6520761)",,,,,,
732207729,732207942,0,258432975,2,八幡通り,tertiary,False,False,11.09,"LINESTRING (139.7020535 35.6488714, 139.7020118 35.6487776)",872,40,,,,
732207729,686510452,0,141610279,,,tertiary,False,True,126.528,"LINESTRING (139.7020535 35.6488714, 139.702144 35.6488759, 139.7023239 35.6488848, 139.7023915 35.6488758, 139.7024578 35.6488595, 139.7025329 35.6488368, 139.7025818 35.6488189, 139.7026287 35.6487973, 139.7031083 35.6485111, 139.7032223 35.6484352, 139.703252 35.6484235, 139.7032794 35.648417)",,30,,,,
732207729,742560982,0,258432975,2,八幡通り,tertiary,False,True,78.42999999999999,"LINESTRING (139.7020535 35.6488714, 139.7021023 35.6489711, 139.70224 35.6492524, 139.7023743 35.6495268)",872,40,,,,
732207745,732207723,0,59075783,,,residential,False,True,14.062,"LINESTRING (139.6985345 35.6520761, 139.6986677 35.6521415)",,,,,,
732207745,732207935,0,221185495,1,,unclassified,False,True,37.232,"LINESTRING (139.6985345 35.6520761, 139.69835 35.6523755)",,30,,,,
732207745,705947073,0,221185495,1,,unclassified,False,False,81.495,"LINESTRING (139.6985345 35.6520761, 139.6987513 35.6517139, 139.6988391 35.6515674, 139.6989292 35.6514171)",,30,,,,
732207757,732207700,0,59075787,,,residential,False,True,51.561,"LINESTRING (139.6988986 35.6546639, 139.6988163 35.6546392, 139.6983632 35.6545034)",,,,,,
732207771,732207709,0,107836751,,小川坂,unclassified,True,False,42.978,"LINESTRING (139.6949098 35.6460183, 139.6950503 35.6460502, 139.6951817 35.6460596, 139.6952813 35.6460593, 139.6953793 35.6460537)",,30,,,,
732207773,1543992988,0,59075801,,,residential,False,False,108.631,"LINESTRING (139.6991527 35.6510441, 139.6999379 35.6513618, 139.6998012 35.6516015)",,,,,,
732207773,244091677,0,221185495,1,,unclassified,False,False,71.529,"LINESTRING (139.6991527 35.6510441, 139.6993586 35.6506929, 139.69948 35.6505051, 139.6995041 35.6504678)",,30,,,,
732207773,705947073,0,221185495,1,,unclassified,False,True,46.141999999999996,"LINESTRING (139.6991527 35.6510441, 139.6989819 35.6513201, 139.6989292 35.6514171)",,30,,,,
732207795,732207873,0,141610278,,,unclassified,False,False,86.399,"LINESTRING (139.7016585 35.6491019, 139.7009805 35.6496498)",,,,,,
732207795,1550080821,0,141610281,,,residential,False,False,34.905,"LINESTRING (139.7016585 35.6491019, 139.7016217 35.6489203, 139.7015853 35.6488323, 139.7015708 35.6487972)",,,,,,
732207795,767264950,0,141610281,,,residential,False,True,51.042,"LINESTRING (139.7016585 35.6491019, 139.7017067 35.6492855, 139.7014769 35.6494823)",,,,,,
732207840,732207873,0,59075795,,,residential,False,True,19.823,"LINESTRING (139.7011318 35.6497789, 139.7009805 35.6496498)",,,,,,
732207840,767264950,0,141610281,,,residential,False,False,45.388,"LINESTRING (139.7011318 35.6497789, 139.7014769 35.6494823)",,,,,,
732207840,732207952,0,141610281,,,residential,False,True,11.587,"LINESTRING (139.7011318 35.6497789, 139.7010446 35.6498553)",,,,,,
732207870,1543992988,0,50988452,,,unclassified,False,False,21.547,"LINESTRING (139.7000381 35.6516237, 139.6998012 35.6516015)",,,,,,
732207870,748883677,0,50988452,,,unclassified,False,True,60.439,"LINESTRING (139.7000381 35.6516237, 139.7003669 35.6516562, 139.7006955 35.6517194)",,,,,,
732207870,1541779518,0,59075791,,,residential,False,False,125.743,"LINESTRING (139.7000381 35.6516237, 139.6999694 35.6518782, 139.6999044 35.6521763, 139.6998767 35.6524256, 139.6998612 35.6525352, 139.6998128 35.6526265, 139.6997448 35.6527187)",,,,,,
732207873,732207840,0,59075795,,,residential,False,False,19.823,"LINESTRING (139.7009805 35.6496498, 139.7011318 35.6497789)",,,,,,
732207873,732207795,0,141610278,,,unclassified,False,True,86.399,"LINESTRING (139.7009805 35.6496498, 139.7016585 35.6491019)",,,,,,
732207873,730918425,0,"[890563929, 59075795]",,,residential,False,True,37.187,"LINESTRING (139.7009805 35.6496498, 139.7007173 35.6494294, 139.7006939 35.6494098)",,,,,,
732207900,241895777,0,258432973,1,渋谷区特別区道870号線（野沢通り）,tertiary,True,False,27.586,"LINESTRING (139.6988178 35.6535217, 139.6990128 35.6537126)",870,30,,,,
732207900,1540393346,0,59075791,,,residential,False,True,28.606,"LINESTRING (139.6988178 35.6535217, 139.6989354 35.6534551, 139.6990802 35.6533778)",,,,,,
732207935,732207745,0,221185495,1,,unclassified,False,False,37.232,"LINESTRING (139.69835 35.6523755, 139.6985345 35.6520761)",,30,,,,
732207935,1541779489,0,221185495,1,,unclassified,False,True,35.443,"LINESTRING (139.69835 35.6523755, 139.6981891 35.6526662)",,30,,,,
732207935,1541779099,0,59075796,,,residential,False,False,106.435,"LINESTRING (139.69835 35.6523755, 139.6979572 35.652228, 139.6976187 35.6519528, 139.6974178 35.652095)",,,,,,
732207942,732207729,0,258432975,2,八幡通り,tertiary,False,True,11.09,"LINESTRING (139.7020118 35.6487776, 139.7020535 35.6488714)",872,40,,,,
732207942,732207706,0,56251674,2,,tertiary,False,True,35.882000000000005,"LINESTRING (139.7020118 35.6487776, 139.7019204 35.6487684, 139.7017853 35.6487548, 139.7017433 35.6487529, 139.7017014 35.6487539, 139.7016593 35.6487614, 139.7016203 35.6487736)",,30,,,,
732207942,625513192,0,258432974,2,八幡通り,tertiary,False,False,84.127,"LINESTRING (139.7020118 35.6487776, 139.7019688 35.6486182, 139.701941 35.6485152, 139.7019176 35.64842, 139.7019123 35.6483748, 139.701901 35.6480647, 139.7018997 35.6480295)",872,40,,,,
732207952,732207840,0,141610281,,,residential,False,False,11.587,"LINESTRING (139.7010446 35.6498553, 139.7011318 35.6497789)",,,,,,
732207952,705942390,0,55588119,,,unclassified,False,False,57.377,"LINESTRING (139.7010446 35.6498553, 139.7005758 35.6495398, 139.7005555 35.6495262)",,30,,,,
732207952,698642715,0,55588119,,,unclassified,False,True,212.605,"LINESTRING (139.7010446 35.6498553, 139.7019051 35.6503335, 139.7022587 35.6505283, 139.7026029 35.6508084, 139.7028336 35.6510078, 139.7028743 35.6510429)",,30,,,,
741609949,598965308,0,59749168,2,,residential,False,True,107.145,"LINESTRING (139.6987674 35.6560199, 139.6987056 35.6560006, 139.6977113 35.6556895, 139.6976607 35.6556737)",,,,,,
741609949,2253570393,0,215958086,2,,residential,False,False,42.687,"LINESTRING (139.6987674 35.6560199, 139.6986257 35.6563039, 139.6985894 35.6563755)",,,,,,
741609949,241864247,0,215958086,2,,residential,False,True,34.083,"LINESTRING (139.6987674 35.6560199, 139.6988709 35.6557943, 139.6988992 35.6557327)",,,,,,
742560895,742560973,0,59834732,,,residential,False,False,40.410000000000004,"LINESTRING (139.702587 35.6499386, 139.7026647 35.6499048, 139.7029813 35.6497671)",,,,,,
742560895,742560982,0,258432975,2,八幡通り,tertiary,False,False,49.737,"LINESTRING (139.702587 35.6499386, 139.7025554 35.6498951, 139.702527 35.6498478, 139.7023743 35.6495268)",872,40,,,,
742560895,252677197,0,258432975,2,八幡通り,tertiary,False,True,36.375,"LINESTRING (139.702587 35.6499386, 139.7027402 35.6501256, 139.7028101 35.6502109)",872,40,,,,
742560937,742560964,0,49042351,,,unclassified,True,False,16.229,"LINESTRING (139.7013686 35.6557714, 139.7014027 35.6559147)",432,,,,,
742560937,742561051,0,59834720,,,residential,False,True,54.85,"LINESTRING (139.7013686 35.6557714, 139.7016625 35.655736, 139.7019667 35.6556876)",,,,,,
742560941,748883761,0,156167860,1,間坂,unclassified,True,False,41.081999999999994,"LINESTRING (139.6999513 35.6561068, 139.6997465 35.6559841, 139.6995701 35.6559071)",,30,,,,
742560941,1705811836,0,221153177,,,unclassified,False,True,57.934,"LINESTRING (139.6999513 35.6561068, 139.6999999 35.6560882, 139.7000761 35.6560596, 139.7005369 35.6558946)",,,,,,
742560951,731459477,0,59013340,,,residential,False,True,63.278,"LINESTRING (139.7036005 35.6482186, 139.7035274 35.6481915, 139.7034979 35.6481806, 139.7034666 35.6481655, 139.7034188 35.6481157, 139.7032732 35.6480457, 139.7032546 35.6480055, 139.7032425 35.6478253, 139.7032411 35.6478015)",,,,,,
742560964,650086689,0,49042351,,,unclassified,True,False,30.912,"LINESTRING (139.7014027 35.6559147, 139.7014679 35.6561876)",432,,,,,
742560964,742561035,0,59834710,,,residential,False,False,71.404,"LINESTRING (139.7014027 35.6559147, 139.701079 35.6560208, 139.7006873 35.6561859)",,,,,,
742560967,622324979,0,51894815,,,residential,False,False,52.291,"LINESTRING (139.7029354 35.6544951, 139.7030545 35.6549553)",,,,,,
742560967,742561053,0,51894815,,,residential,False,True,32.819,"LINESTRING (139.7029354 35.6544951, 139.7028298 35.6542127)",,,,,,
742560967,761170801,0,59834727,,,residential,True,False,75.514,"LINESTRING (139.7029354 35.6544951, 139.702125 35.6546612)",,,,,,
742560973,742560895,0,59834732,,,residential,False,True,40.410000000000004,"LINESTRING (139.7029813 35.6497671, 139.7026647 35.6499048, 139.702587 35.6499386)",,,,,,
742560974,748883724,0,59834728,,,residential,False,False,29.243,"LINESTRING (139.7035678 35.652064, 139.7038074 35.6522408)",,,,,,
742560974,659717054,0,141478765,,,unclassified,True,False,49.462,"LINESTRING (139.7035678 35.652064, 139.7035024 35.6521397, 139.7034703 35.6521815, 139.7034562 35.6522193, 139.7034094 35.6524801)",,,,,,
742560982,742561060,0,59834734,,,residential,False,False,63.57,"LINESTRING (139.7023743 35.6495268, 139.7024503 35.6495029, 139.7030303 35.6493202)",,,,,,
742560982,732207729,0,258432975,2,八幡通り,tertiary,False,False,78.42999999999999,"LINESTRING (139.7023743 35.6495268, 139.70224 35.6492524, 139.7021023 35.6489711, 139.7020535 35.6488714)",872,40,,,,
742560982,742560895,0,258432975,2,八幡通り,tertiary,False,True,49.737,"LINESTRING (139.7023743 35.6495268, 139.702527 35.6498478, 139.7025554 35.6498951, 139.702587 35.6499386)",872,40,,,,
742560991,1548574889,0,48274900,2,八幡通り,tertiary,False,False,12.407,"LINESTRING (139.7041546 35.6516172, 139.7040894 35.651519)",872,40,,,,
742560991,1548575009,0,48274900,2,八幡通り,tertiary,False,True,6.683,"LINESTRING (139.7041546 35.6516172, 139.7041906 35.6516697)",872,40,,,,
742560991,742560974,0,141478765,,,unclassified,True,False,73.089,"LINESTRING (139.7041546 35.6516172, 139.7040956 35.6516448, 139.7040291 35.6516758, 139.7039137 35.651768, 139.7035678 35.652064)",,,,,,
742560998,662240202,0,51894812,,,residential,False,False,51.69,"LINESTRING (139.701712 35.6547374, 139.7018355 35.6551913)",,,,,,
742560998,762229000,0,51894812,,,residential,False,True,14.037,"LINESTRING (139.701712 35.6547374, 139.701674 35.654615)",,,,,,
742561031,659717064,0,51677735,,,residential,True,False,23.107,"LINESTRING (139.70331 35.6542038, 139.7033803 35.6544036)",,,,,,
742561031,622324970,0,833121313,2,,tertiary,False,False,61.96600000000001,"LINESTRING (139.70331 35.6542038, 139.7034059 35.6542024, 139.7034564 35.6542006, 139.7035272 35.6542063, 139.7036561 35.6542219, 139.7037637 35.6542373, 139.703877 35.6542506, 139.7038998 35.6542572, 139.7039306 35.6542745, 139.703977 35.6542945)",870,30,,,,
742561031,742561053,0,833121313,2,,tertiary,False,True,43.400999999999996,"LINESTRING (139.70331 35.6542038, 139.703083 35.6542097, 139.702981 35.6542117, 139.7028298 35.6542127)",870,30,,,,
742561035,650086678,0,74271096,,渋谷さくら坂,unclassified,True,False,27.4,"LINESTRING (139.7006873 35.6561859, 139.7007827 35.6564198)",,,,,,
742561035,742560964,0,59834710,,,residential,False,True,71.404,"LINESTRING (139.7006873 35.6561859, 139.701079 35.6560208, 139.7014027 35.6559147)",,,,,,
742561051,662240202,0,51894812,,,residential,False,True,56.445,"LINESTRING (139.7019667 35.6556876, 139.7018355 35.6551913)",,,,,,
742561051,1539111428,0,"[662772098, 51894812]",,,residential,False,False,158.82899999999998,"LINESTRING (139.7019667 35.6556876, 139.7019969 35.6558042, 139.7020488 35.6559439, 139.7021036 35.6560185, 139.7022678 35.655978, 139.7022969 35.6560031, 139.7021553 35.6562038, 139.7019268 35.6562964, 139.7018826 35.6563265, 139.7017897 35.6564202, 139.7016695 35.6565635, 139.7016403 35.6565983, 139.7015815 35.6566637)",,,,,,
742561051,742560937,0,59834720,,,residential,False,False,54.85,"LINESTRING (139.7019667 35.6556876, 139.7016625 35.655736, 139.7013686 35.6557714)",,,,,,
742561053,742560967,0,51894815,,,residential,False,False,32.819,"LINESTRING (139.7028298 35.6542127, 139.7029354 35.6544951)",,,,,,
742561053,742561031,0,833121313,2,,tertiary,False,False,43.400999999999996,"LINESTRING (139.7028298 35.6542127, 139.702981 35.6542117, 139.703083 35.6542097, 139.70331 35.6542038)",870,30,,,,
742561053,659717067,0,833121313,2,,tertiary,False,True,44.555,"LINESTRING (139.7028298 35.6542127, 139.7026975 35.6542132, 139.7026312 35.6542043, 139.7025714 35.6541958, 139.7024219 35.6541725, 139.7023423 35.6541618)",870,30,,,,
742561060,742560982,0,59834734,,,residential,False,True,63.57,"LINESTRING (139.7030303 35.6493202, 139.7024503 35.6495029, 139.7023743 35.6495268)",,,,,,
744436405,244091678,0,56251674,2,,tertiary,False,True,6.981,"LINESTRING (139.699977 35.650026, 139.6999272 35.650074)",,30,,,,
744436405,705942390,0,56251674,2,,tertiary,False,False,76.321,"LINESTRING (139.699977 35.650026, 139.6999969 35.6500103, 139.7001627 35.6498667, 139.7002981 35.6497479, 139.7004322 35.6496242, 139.7005555 35.6495262)",,30,,,,
744436405,1541777822,0,59901991,,,residential,False,False,112.84,"LINESTRING (139.699977 35.650026, 139.699947 35.6500097, 139.6994373 35.6497325, 139.6990723 35.6500477, 139.6990256 35.6500865)",,,,,,
748883628,252677193,0,60264937,,,unclassified,False,True,119.41199999999999,"LINESTRING (139.7055668 35.6515607, 139.7053398 35.6516316, 139.7053008 35.6515907, 139.7052406 35.6516041, 139.7049329 35.6517224, 139.7044546 35.6519316, 139.7043941 35.6519581)",,,,,,
748883655,748883794,0,60264936,,,residential,False,False,62.475,"LINESTRING (139.6992396 35.6552751, 139.6993832 35.6558247)",,,,,,
748883655,241864247,0,22566960,2,,residential,False,False,60.449999999999996,"LINESTRING (139.6992396 35.6552751, 139.6989032 35.6556667, 139.6988992 35.6557327)",,,,,,
748883655,748883769,0,22566960,2,,residential,False,True,28.311,"LINESTRING (139.6992396 35.6552751, 139.6993473 35.6551755, 139.699464 35.6550987)",,,,,,
748883677,732207870,0,50988452,,,unclassified,False,False,60.439,"LINESTRING (139.7006955 35.6517194, 139.7003669 35.6516562, 139.7000381 35.6516237)",,,,,,
748883677,650086674,0,50988452,,,unclassified,False,True,117.789,"LINESTRING (139.7006955 35.6517194, 139.7009197 35.6517729, 139.701211 35.6518456, 139.7013569 35.6518896, 139.7014816 35.6519425, 139.7015493 35.6519703, 139.7016842 35.6520256, 139.7018701 35.652059, 139.7019205 35.652068)",,,,,,
748883677,748883710,0,60264948,,,residential,False,False,59.47899999999999,"LINESTRING (139.7006955 35.6517194, 139.7008046 35.6514372, 139.7009007 35.6512706, 139.7009295 35.6512207)",,,,,,
748883683,252677193,0,48274900,2,八幡通り,tertiary,False,True,3.901,"LINESTRING (139.7043698 35.6519291, 139.7043941 35.6519581)",872,40,,,,
748883683,1548575009,0,48274900,2,八幡通り,tertiary,False,False,33.078,"LINESTRING (139.7043698 35.6519291, 139.7042052 35.651691, 139.7041906 35.6516697)",872,40,,,,
748883683,748883724,0,60264926,,,residential,False,True,61.513,"LINESTRING (139.7043698 35.6519291, 139.7043077 35.6519642, 139.7040821 35.6520919, 139.7038074 35.6522408)",,,,,,
748883685,748883719,0,60264927,,,residential,False,False,63.232,"LINESTRING (139.695628 35.6548341, 139.6961586 35.6544633)",,,,,,
748883685,748883764,0,60264927,,,residential,False,True,22.93,"LINESTRING (139.695628 35.6548341, 139.6954255 35.6549584)",,,,,,
748883685,748883756,0,742086436,,,residential,False,False,59.31399999999999,"LINESTRING (139.695628 35.6548341, 139.6958526 35.6550879, 139.6956471 35.6552324)",,,,,,
748883696,244091664,0,22748822,,,unclassified,True,False,20.070999999999998,"LINESTRING (139.6973205 35.6544683, 139.6972513 35.6544585, 139.6971753 35.6544292, 139.6971136 35.6544064)",,,,,,
748883696,598965314,0,60264947,,,residential,False,True,68.127,"LINESTRING (139.6973205 35.6544683, 139.6973082 35.6545649, 139.6972954 35.6546942, 139.697279 35.6548053, 139.697235 35.6549514, 139.6971933 35.6550702)",,,,,,
748883710,767264987,0,50988451,2,,tertiary,False,False,1.879,"LINESTRING (139.7009295 35.6512207, 139.7009123 35.6512112)",,,,,,
748883710,650086670,0,50988451,2,,tertiary,False,True,122.646,"LINESTRING (139.7009295 35.6512207, 139.7013439 35.651443, 139.70137 35.6514566, 139.7019527 35.6518246, 139.7020225 35.6518731)",,,,,,
748883710,748883677,0,60264948,,,residential,False,True,59.479,"LINESTRING (139.7009295 35.6512207, 139.7009007 35.6512706, 139.7008046 35.6514372, 139.7006955 35.6517194)",,,,,,
748883711,597722042,0,1127986897,,,residential,False,True,18.423,"LINESTRING (139.6928059 35.657009, 139.6930094 35.6570195)",,,,,,
748883711,705960769,0,56252601,,,residential,False,False,36.994,"LINESTRING (139.6928059 35.657009, 139.6928198 35.6568293, 139.6928279 35.6566768)",,,,,,2
748883711,381087690,0,1127986897,,,residential,False,False,80.17099999999999,"LINESTRING (139.6928059 35.657009, 139.6924946 35.6570041, 139.6923231 35.6569893, 139.6919355 35.6568981)",,,,,,
748883713,748883778,0,60264950,,,residential,False,True,55.808,"LINESTRING (139.6989141 35.6551446, 139.69869 35.6556123)",,,,,,
748883719,625558653,0,49257986,2,,tertiary,False,False,100.964,"LINESTRING (139.6961586 35.6544633, 139.6954768 35.6537439)",,30,,,,
748883719,598965318,0,49257986,2,,tertiary,False,True,67.149,"LINESTRING (139.6961586 35.6544633, 139.6966004 35.6549489)",,30,,,,
748883719,748883685,0,60264927,,,residential,False,True,63.232,"LINESTRING (139.6961586 35.6544633, 139.695628 35.6548341)",,,,,,
748883720,241895780,0,22566960,2,,residential,False,False,154.055,"LINESTRING (139.6995319 35.6529343, 139.6996926 35.6530083, 139.6998038 35.6530454, 139.6999046 35.6530756, 139.6999827 35.653099, 139.6999465 35.6532043, 139.6998817 35.6533847, 139.6998352 35.6534907, 139.6997969 35.6535734, 139.6997581 35.6536518, 139.6996666 35.6538456, 139.6996059 35.6540317)",,,,,,
748883720,1540393346,0,59075791,,,residential,False,False,64.2,"LINESTRING (139.6995319 35.6529343, 139.6994638 35.6529867, 139.6993185 35.6531102, 139.699193 35.6532516, 139.6990802 35.6533778)",,,,,,
748883720,1541779518,0,59075791,,,residential,False,True,31.008,"LINESTRING (139.6995319 35.6529343, 139.6996817 35.6528111, 139.6997448 35.6527187)",,,,,,
748883724,742560974,0,59834728,,,residential,False,True,29.243,"LINESTRING (139.7038074 35.6522408, 139.7035678 35.652064)",,,,,,
748883724,752633714,0,59834728,,,residential,False,False,113.315,"LINESTRING (139.7038074 35.6522408, 139.7039522 35.6523862, 139.7040261 35.6524673, 139.7040949 35.6525591, 139.7041696 35.6526406, 139.704249 35.6527181, 139.7043387 35.652804, 139.7043314 35.6528745, 139.7045436 35.6530382)",,,,,,
748883724,748883683,0,60264926,,,residential,False,False,61.513,"LINESTRING (139.7038074 35.6522408, 139.7040821 35.6520919, 139.7043077 35.6519642, 139.7043698 35.6519291)",,,,,,
748883733,748883764,0,60264927,,,residential,False,False,72.74199999999999,"LINESTRING (139.6947596 35.6553261, 139.6948092 35.6552987, 139.6954255 35.6549584)",,,,,,
748883733,366856009,0,"[252731097, 1067228341]",2,"['玉川通り(神泉町)', '玉川通り']",trunk_link,True,False,200.17199999999997,"LINESTRING (139.6947596 35.6553261, 139.6946714 35.6552204, 139.6945129 35.6550172, 139.6942758 35.6547192, 139.6941133 35.6545099, 139.6939258 35.6543044, 139.6937491 35.6541406, 139.693608 35.6540296, 139.6935619 35.6539966, 139.6934199 35.6539064)",246,,yes,,,
748883756,748883764,0,60264938,,,residential,False,False,36.457,"LINESTRING (139.6956471 35.6552324, 139.6954255 35.6549584)",,,,,,
748883756,748883790,0,60264938,,,residential,False,True,31.414,"LINESTRING (139.6956471 35.6552324, 139.6958386 35.6554682)",,,,,,
748883756,748883685,0,742086436,,,residential,False,True,59.31399999999999,"LINESTRING (139.6956471 35.6552324, 139.6958526 35.6550879, 139.695628 35.6548341)",,,,,,
748883761,748883794,0,756290725,1,,unclassified,True,False,19.212,"LINESTRING (139.6995701 35.6559071, 139.6993832 35.6558247)",,30,,,,
748883761,748883769,0,60264922,,,residential,False,True,92.798,"LINESTRING (139.6995701 35.6559071, 139.6995896 35.6558719, 139.6996377 35.6557851, 139.699464 35.6550987)",,,,,,
748883764,748883685,0,60264927,,,residential,False,False,22.93,"LINESTRING (139.6954255 35.6549584, 139.695628 35.6548341)",,,,,,
748883764,748883756,0,60264938,,,residential,False,True,36.457,"LINESTRING (139.6954255 35.6549584, 139.6956471 35.6552324)",,,,,,
748883764,748883733,0,60264927,,,residential,False,True,72.74199999999999,"LINESTRING (139.6954255 35.6549584, 139.6948092 35.6552987, 139.6947596 35.6553261)",,,,,,
748883764,1540393613,0,60264938,,,residential,False,False,76.34100000000001,"LINESTRING (139.6954255 35.6549584, 139.6953996 35.6549244, 139.6952359 35.654724, 139.695138 35.6545089, 139.6950205 35.6543602)",,,,,,
748883769,241895788,0,22566960,2,,residential,False,True,7.154,"LINESTRING (139.699464 35.6550987, 139.6995265 35.6550592)",,,,,,
748883769,748883655,0,22566960,2,,residential,False,False,28.311,"LINESTRING (139.699464 35.6550987, 139.6993473 35.6551755, 139.6992396 35.6552751)",,,,,,
748883769,748883761,0,60264922,,,residential,False,False,92.798,"LINESTRING (139.699464 35.6550987, 139.6996377 35.6557851, 139.6995896 35.6558719, 139.6995701 35.6559071)",,,,,,
